"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00324","","","","","127986","PMW 00324","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Male","Adult","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568871","PMYWT - 03239","2011-08-11","Red blood cells ","","Frozen -80oC","","Venipuncture","","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Haier - 85°C Freezer","","Within an hour","Other","","","","","","","6/12/2012 2:41:13 PM","3446","False"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00324","","","","","127986","PMW 00324","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Male","Adult","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568872","PMYWT - 03240","2011-08-11","Red blood cells ","","Frozen -80oC","","Venipuncture","","","Cryotube ","Viral transport media","Liquid Nitrogen","Freezer (-80C)","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Haier - 85°C Freezer","","Within an hour","Other","","","","","","","6/12/2012 2:41:13 PM","3446","False"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00324","","","","","127986","PMW 00324","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Male","Adult","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568873","PMW 00324 (1)","2011-08-11","Blood smear","","Room temperature: 20-25oC","","Venipuncture","","","Slides/Slide boxes ","N/A","Ambient temperature","Ambient temperature","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Cabinet","","","","","","","","","","6/12/2012 2:41:13 PM","3446","False"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00324","","","","","127986","PMW 00324","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Male","Adult","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568874","PMW 00324 (2)","2011-08-11","Blood smear","","Room temperature: 20-25oC","","Venipuncture","","","Slides/Slide boxes ","N/A","Ambient temperature","Ambient temperature","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Cabinet","","","","","","","","","","6/12/2012 2:41:13 PM","3446","False"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00324","","","","","127986","PMW 00324","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Male","Adult","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568875","PMW 00324 (3)","2011-08-11","Blood smear","","Room temperature: 20-25oC","","Venipuncture","","","Slides/Slide boxes ","N/A","Ambient temperature","Ambient temperature","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Cabinet","","","","","","","","","","6/12/2012 2:41:13 PM","3446","False"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00324","","","","","127986","PMW 00324","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Male","Adult","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568876","PMW 00324 (4)","2011-08-11","Blood drop (FTA) ","","Room temperature: 20-25oC","","Venipuncture","","","FTA cards","FTA cards","Ambient temperature","Ambient temperature","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Cabinet","","","","","","","","","","6/12/2012 2:41:13 PM","3446","False"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00324","","","","","127986","PMW 00324","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Male","Adult","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568877","PMW 00324 (5)","2011-08-11","Skin ","","Room temperature: 20-25oC","","Skin/tissue scraping ","","","Cryotube ","95% ethanol","Ambient temperature","Ambient temperature","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Cabinet","","","","","","","","","","6/12/2012 2:41:13 PM","3446","False"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00325","","","","","127987","PMW 00325","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568878","PMYWT - 03241","2011-08-11","Urine/Urogenital swab","","Frozen -80oC","","Swab ","","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Haier - 85°C Freezer","","Within an hour","","","","","","","","6/12/2012 2:41:13 PM","3446","False"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00325","","","","","127987","PMW 00325","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568879","PMYWT - 03242","2011-08-11","Urine/Urogenital swab","","Frozen -80oC","","Swab ","","","Cryotube ","Viral transport media","Liquid Nitrogen","Freezer (-80C)","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Haier - 85°C Freezer","","Within an hour","","","","","","","","6/12/2012 2:41:13 PM","3446","False"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00325","","","","","127987","PMW 00325","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568880","PMYWT - 03243","2011-08-11","Oropharyngeal swab","","Frozen -80oC","","Swab ","","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Haier - 85°C Freezer","","Within an hour","","","","","","","","6/12/2012 2:41:13 PM","3446","False"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00325","","","","","127987","PMW 00325","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568881","PMYWT - 03244","2011-08-11","Oropharyngeal swab","","Frozen -80oC","","Swab ","","","Cryotube ","Viral transport media","Liquid Nitrogen","Freezer (-80C)","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Haier - 85°C Freezer","","Within an hour","","","","","","","","6/12/2012 2:41:13 PM","3446","False"
"Kampung Menderang","Kampung Menderang-2011-08-08","Malaysia","Perak","Sungkai","4.0191","101.3659","Urban areas","Disturbed Site: Village neighbouring Sungkai Wildlife Reserve surrounded by palm, rubber and fruit trees. ","","none of these","established village or indigenous settlement","multiple domestic animal spp","","2011-08-08","","5 Days","Lee Chee Yen","","EcoHealth Alliance","True","Actual","peri-domestic/in or near human dwelling(s)","","","","Active surveillance","Yes","<b>Sampling site:</b>: Sampled at Sungkai Widlife Reserve Guest House (N 4.0406, E 101.3660)<br/><b>Site info</b>: Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/><b>Event: </b>: Animal sampling trip<br/><b>Source: </b>: Rodent and bats captured at Kampung Menderang, 35600 Sungkai, Perak, Malaysia.<br/>","PMW 00325","","","","","127987","PMW 00325","","2011-08-11","4.0196","101.3652","EHA and PERHILITAN","Direct observation by recorder","Net 3","Wild","Bats","Cynopterus brachyotis","Cynopterus brachyotis","Short-nosed fruit bat","Cecadu pisang","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","","","","","","","","","","","","","","","","","Yes","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","","","568882","PMYWT - 08114","2011-08-11","Rectal swab ","","Frozen -80oC","","Swab ","","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","PERHILITAN HQ, Ex-situ Conservation Department, Treatment room","Haier - 85°C Freezer","","Within an hour","","","","","","","","6/12/2012 2:41:13 PM","3446","False"
