"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A401","","","","","163894","IE48411A401","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774853","B A401","","Biopsy ","","Room temperature: 20-25oC","","Skin/tissue scraping ","No","","Eppendorf tube ","90% ethanol","Clip lock bag","Clip lock bag","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A401","","","","","163894","IE48411A401","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774830","T L A401","","Oral swab","","Frozen -80oC","","Swab ","No","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A401","","","","","163894","IE48411A401","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774822","R L A401","","Rectal swab ","","Frozen -80oC","","Swab ","No","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A401","","","","","163894","IE48411A401","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774839","B L A401","","Red blood cells ","","Frozen -80oC","","Venipuncture","No","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A401","","","","","163894","IE48411A401","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774847","S E A401","","Serum ","","Frozen -80oC","","Venipuncture","No","","Cryotube ","N/A","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A402","","","","","163895","IE48411A402","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Male","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774854","B A402","","Biopsy ","","Room temperature: 20-25oC","","Skin/tissue scraping ","No","","Eppendorf tube ","90% ethanol","Clip lock bag","Clip lock bag","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A402","","","","","163895","IE48411A402","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Male","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774831","T L A402","","Oral swab","","Frozen -80oC","","Swab ","No","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A402","","","","","163895","IE48411A402","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Male","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774823","R L A402","","Rectal swab ","","Frozen -80oC","","Swab ","No","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A402","","","","","163895","IE48411A402","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Male","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774840","B L A402","","Red blood cells ","","Frozen -80oC","","Venipuncture","No","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A402","","","","","163895","IE48411A402","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Male","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774848","S E A402","","Serum ","","Frozen -80oC","","Venipuncture","No","","Cryotube ","N/A","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A403","","","","","163896","IE48411A403","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774855","B A403","","Biopsy ","","Room temperature: 20-25oC","","Skin/tissue scraping ","No","","Eppendorf tube ","90% ethanol","Clip lock bag","Clip lock bag","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A403","","","","","163896","IE48411A403","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774820","T L A403","","Oral swab","","Frozen -80oC","","Swab ","No","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A403","","","","","163896","IE48411A403","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774824","R L A403","","Rectal swab ","","Frozen -80oC","","Swab ","No","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A403","","","","","163896","IE48411A403","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774841","B L A403","","Red blood cells ","","Frozen -80oC","","Venipuncture","No","","Cryotube ","Lysis_buffer","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
"A07","A07-2011-03-06","Mexico","Chiapas","Chajul","16.09928","-90.92489","Agricultural","","high (converted)","livestock grazing area","established village or indigenous settlement","cattle","","2011-03-06","","","Oscar Rico","","EcoHealth Alliance","True","Actual","free-ranging; contact with domestic animals or humans not likely","","","","Active surveillance","Yes","","IE48411A403","","","","","163896","IE48411A403","","2011-03-06","","","Oscar Rico","","","Wild","Bats","","Sturnira lilium","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","Yes","","","","FY2 Q2:  Jan 1 - Mar 31, 2011","","","774836","S E A403","","Serum ","","Frozen -80oC","","Venipuncture","No","","Cryotube ","N/A","Liquid Nitrogen","Freezer (-80C)","FMVZ, UNAM","Serology Lab","Av Universidad 3000 col Copilco","","Other","No","Yes","Centrifuge","","","","11/1/2012 4:54:43 PM","8173","False"
